C:\Users\FABLabLaptop3\Desktop\exports\NDAR_INVT9UU6CM8\Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2.edat2
ExperimentName	Subject	Session	Allowed	Clock.Information	ConsecNonResp[Session]	ConsecRTLess200[Session]	DataFile.Basename	ExperimentVersion	FontStyle	Group	Handedness	Main.RefreshRate	NARGUID	Nontarget	RandomSeed	RunNumber	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	RunTrialNumber[Session]	SessionDate	SessionStartDateTimeUtc	SessionTime	StimuliDir	StudioVersion	SUBID	Target	TotalRespGreater200[Session]	TrialsPerRun[Session]	triggercode	Block	BlockType	ConsecNonResp[Block]	ConsecRTLess200[Block]	ConsecSameResp	ControlAcc	CorrectResponse	Cue2Back.Duration	Cue2Back.DurationError	Cue2Back.FinishTime	Cue2Back.OffsetDelay	Cue2Back.OffsetTime	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.OnsetToOnsetTime	Cue2Back.StartTime	CueFix.Duration	CueFix.DurationError	CueFix.FinishTime	CueFix.OffsetDelay	CueFix.OffsetTime	CueFix.OnsetDelay	CueFix.OnsetTime	CueFix.OnsetToOnsetTime	CueFix.RTTime	CueFix.StartTime	CueTarget.Duration	CueTarget.DurationError	CueTarget.FinishTime	CueTarget.OffsetDelay	CueTarget.OffsetTime	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.OnsetToOnsetTime	CueTarget.StartTime	Fix.Duration	Fix.DurationError	Fix.FinishTime	Fix.OffsetDelay	Fix.OffsetTime	Fix.OnsetDelay	Fix.OnsetTime	Fix.OnsetToOnsetTime	Fix.StartTime	Fix15sec.Duration	Fix15sec.DurationError	Fix15sec.FinishTime	Fix15sec.OffsetDelay	Fix15sec.OffsetTime	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.OnsetToOnsetTime	Fix15sec.StartTime	Procedure[Block]	Run4Block1	Run4Block2	Run4Block3	Run4Block4	Run4Block5	Run4Block6	Run4Block7	Run4Block8	Running[Block]	RunTrialNumber[Block]	Stim.ACC	Stim.CRESP	Stim.Duration	Stim.DurationError	Stim.FinishTime	Stim.OffsetDelay	Stim.OffsetTime	Stim.OnsetDelay	Stim.OnsetTime	Stim.OnsetToOnsetTime	Stim.RESP	Stim.RT	Stim.RTTime	Stim.StartTime	StimType	Stimulus	TargetType	TotalRespGreater200[Block]	TrialsPerRun[Block]	v2ProcList	v2ProcList.Cycle	v2ProcList.Sample	Trial	GetReady2.DurationError	GetReady2.OffsetDelay	GetReady2.OffsetTime	GetReady2.OnsetDelay	GetReady2.OnsetTime	GetReady2.OnsetToOnsetTime	GetReady2.RTTime	Procedure[Trial]	Running[Trial]	Waiting4Scanner2	Waiting4Scanner2.Cycle	Waiting4Scanner2.Sample
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	30	0-Back	0	0	3	73	2,{RIGHTARROW}																													500	0	115952	0	115952	0	115552	0	115454										TrialsPROC			5						v2ProcList	26	1	2,{RIGHTARROW}	2000	0	115452	0	115452	16	113552	2000	2	796	114348	113514	NegFace	BF08_FO.bmp	nonlure	18	160	30	1	30													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	31	0-Back	0	0	4	75	2,{RIGHTARROW}																													500	0	118469	0	118469	0	118069	0	117971										TrialsPROC			6						v2ProcList	27	1	2,{RIGHTARROW}	2000	0	117969	0	117969	17	116069	2000	2	930	116999	116016	NegFace	BM028_FO.bmp	nonlure	19	160	30	1	31													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	32	0-Back	0	0	5	76	2,{RIGHTARROW}																													500	0	120985	0	120985	0	120585	0	120487										TrialsPROC			7						v2ProcList	28	1	2,{RIGHTARROW}	2000	0	120485	0	120485	16	118585	2000	2	517	119102	118541	NegFace	15F_FO.bmp	nonlure	20	160	30	1	32													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	33	0-Back	0	0	6	78	2,{RIGHTARROW}																													500	0	123485	0	123485	0	123085	0	122987										TrialsPROC			8						v2ProcList	29	1	2,{RIGHTARROW}	2000	0	122985	0	122985	0	121085	2000	2	1427	122512	120990	NegFace	BF08_FO.bmp	lure	21	160	30	1	33													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	34	0-Back	0	0	7	79	2,{RIGHTARROW}																													500	0	125985	0	125985	0	125585	0	125487										TrialsPROC			9						v2ProcList	30	1	2,{RIGHTARROW}	2000	0	125485	0	125485	0	123585	2000	2	567	124152	123490	NegFace	15F_FO.bmp	lure	22	160	30	1	34													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	35	0-Back	1	0	7	75	2,{RIGHTARROW}																													500	0	128485	0	128485	0	128085	0	127986										TrialsPROC			10						v2ProcList	31	0	2,{RIGHTARROW}	2000	0	127985	0	127985	0	126085	2000	1	751	126836	125990	NegFace	WM006_FO.bmp	lure	22	160	30	1	35													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	36							2500	0	131485	0	131485	0	129085	0	128986	500	0	128985	0	128985	0	128585	500	0	128487																												Cue2BackPROC									v2ProcList																					31	1	36													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	37	2-Back	2	0	7	75	2,{RIGHTARROW}																													500	0	134018	0	134018	0	133618	0	133520										TrialsPROC				1					v2ProcList	32	0	2,{RIGHTARROW}	2000	0	133518	0	133518	33	131618	2000		0	0	131566	Place	PL_091_O5.1.bmp	nonlure	22	160	32	1	37													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	38	2-Back	3	0	7	75	2,{RIGHTARROW}																													500	-16	136518	0	136518	16	136134	0	136019										TrialsPROC				2					v2ProcList	33	0	2,{RIGHTARROW}	2000	0	136018	0	136018	0	134118	2016	1	666	134784	134023	Place	PL_091_O5.1.bmp	lure	22	160	32	1	38													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	39	2-Back	4	0	7	75	2,{RIGHTARROW}																													500	0	139034	0	139034	0	138634	0	138535										TrialsPROC				3					v2ProcList	34	0	2,{RIGHTARROW}	2000	0	138534	0	138534	16	136634	2000	1	583	137217	136585	Place	PL_093_O57.1.bmp	nonlure	22	160	32	1	39													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	40	2-Back	0	0	1	75	2,{RIGHTARROW}																													500	0	141534	0	141534	0	141134	0	141036										TrialsPROC				4					v2ProcList	35	1	2,{RIGHTARROW}	2000	0	141034	0	141034	0	139134	2000	2	267	139401	139039	Place	PL_093_O57.1.bmp	lure	23	160	32	1	40													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	41	2-Back	1	0	1	75	2,{RIGHTARROW}																													500	-16	144034	0	144034	16	143650	0	143535										TrialsPROC				5					v2ProcList	36	0	2,{RIGHTARROW}	2000	0	143534	0	143534	0	141634	2016		0	0	141543	Place	PL_090_O47.1.bmp	nonlure	23	160	32	1	41													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	42	2-Back	2	0	1	75	2,{RIGHTARROW}																													500	0	146550	0	146550	0	146150	0	146051										TrialsPROC				6					v2ProcList	37	0	2,{RIGHTARROW}	2000	0	146050	0	146050	16	144150	2000		0	0	144043	Place	PL_089_O45.1.bmp	nonlure	23	160	32	1	42													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	43	2-Back	3	0	1	75	2,{RIGHTARROW}																													500	0	149050	0	149050	0	148650	0	148551										TrialsPROC				7					v2ProcList	38	0	2,{RIGHTARROW}	2000	0	148550	0	148550	0	146650	2000	1	657	147307	146559	Place	PL_092_O50.1.bmp	nonlure	23	160	32	1	43													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	44	2-Back	4	0	1	75	2,{RIGHTARROW}																													500	0	151550	0	151550	0	151150	0	151051										TrialsPROC				8					v2ProcList	39	0	2,{RIGHTARROW}	2000	0	151050	0	151050	0	149150	2000		0	0	149059	Place	PL_073_P53.1.bmp	nonlure	23	160	32	1	44													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	45	2-Back	5	0	1	75	1,{LEFTARROW}																													500	-16	154050	0	154050	16	153666	0	153552										TrialsPROC				9					v2ProcList	40	0	1,{LEFTARROW}	2000	0	153550	0	153550	0	151650	2016		0	0	151555	Place	PL_092_O50.1.bmp	target	23	160	32	1	45													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	46	2-Back	6	0	1	75	1,{LEFTARROW}																													500	0	156566	0	156566	0	156166	0	156067										TrialsPROC				10					v2ProcList	41	1	1,{LEFTARROW}	2000	0	156066	0	156066	16	154166	2000	1	645	154811	154055	Place	PL_073_P53.1.bmp	target	23	160	32	1	46													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	47																																												15000	0	171566	0	171566	0	156666	0	156568	Fix15secPROC									v2ProcList																					33	1	47													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	48																500	-15	172066	0	172066	15	171681	500	0	171567	2500	-15	174566	0	174566	15	172181	0	172123																			Cue0BackPROC									v2ProcList																	36M_HO.bmp				34	1	48													
